document_id,course_id,course_docs,course_views_30d,institution_id,country,views_past29days,views_h_m24,views_h_m22,views_h_m20,views_h_m18,views_h_m16,views_h_m14,views_h_m12,views_h_m10,views_h_m08,views_h_m06,views_h_m04,views_h_m02,views_d_01
49937442,5140777,64,5,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,0
49937449,5140777,64,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49937458,5140777,64,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49937464,5140777,64,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49937476,5140777,64,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50165863,608707,39,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50611908,4342283,9,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53572094,3906432,51,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53572100,3906432,51,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53572109,3906432,51,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53572117,3906432,51,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53572125,3906432,51,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53572137,3906432,51,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53852709,5140777,64,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54330238,4342283,9,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55586119,5140777,64,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59737343,608707,39,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63266510,4414056,15,5,327,US,2,0,0,0,0,0,0,0,2,0,0,0,0,0
63266801,4414056,15,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63266813,4414056,15,5,327,US,1,0,0,0,0,0,0,0,1,0,0,0,0,0
65268052,608707,39,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65813323,5140777,64,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66587176,3906432,51,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67651003,4342283,9,5,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,0
70014056,620619,20,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70097528,620619,20,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70194384,4414056,15,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70228033,4414056,15,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71217824,4414056,15,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71218045,4414056,15,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71344963,620619,20,5,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73522732,620619,20,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78140255,5713234,1,5,327,US,5,0,0,0,0,0,0,0,0,0,0,0,0,0
78409068,620619,20,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79047157,620619,20,5,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79399679,4342283,9,5,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79948161,4341362,40,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84001713,5140777,64,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85009026,4342283,9,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85668869,608707,39,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85945265,5140777,64,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90584881,620619,20,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91484564,4325926,34,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95375778,4341362,40,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95589639,4414056,15,5,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95886083,4341362,40,5,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95893552,4341362,40,5,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98745310,4341362,40,5,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
744052,1717572,14,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744054,1717572,14,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744060,1717572,14,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744063,1717572,14,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744065,1717572,14,4,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
744068,1717572,14,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744070,1717572,14,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744073,1717572,14,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187700,2009566,3,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187701,2009566,3,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264357,1717629,2,4,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2805150,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5515721,1717572,14,4,327,US,3,0,0,0,1,0,0,0,1,0,0,0,0,0
6430285,580193,32,4,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9090241,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9274746,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9274827,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9366933,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11816893,1717572,14,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11816897,1717572,14,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13064767,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13064771,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13064775,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13064779,3908102,34,4,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15004922,1664724,24,4,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
15004958,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15004970,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15004985,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15005012,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15005546,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15005577,1664724,24,4,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15005589,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15005600,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15005631,1664724,24,4,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15005649,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15005670,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15005697,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15005705,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15005713,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15005782,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15005838,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15005849,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15005912,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15005953,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17842006,1717572,14,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19563191,2009566,3,4,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,0
25552214,1717572,14,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27483953,1717572,14,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30525823,5395980,8,4,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
31459026,3908102,34,4,327,US,3,1,0,0,0,0,0,0,0,0,0,0,0,0
38165223,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40283884,1717629,2,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44638028,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44638032,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44638036,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45603508,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45603515,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45603564,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47126155,580193,32,4,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48338500,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48338507,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48541359,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48541367,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48541375,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48541379,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48541380,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48541385,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48541812,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48541814,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48541815,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48542776,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48542785,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48542797,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48542801,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48543491,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48543495,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48543497,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49069349,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49323476,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50365754,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50365755,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50365758,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50365759,580193,32,4,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
50365760,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50365764,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50365765,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50365768,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52677941,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52677964,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52677973,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52677985,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52678013,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52678021,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52678050,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55928536,5137626,12,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55928542,5137626,12,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55928553,5137626,12,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55928558,5137626,12,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55928565,5137626,12,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55928571,5137626,12,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55928576,5137626,12,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55928582,5137626,12,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55928589,5137626,12,4,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55928594,5137626,12,4,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63016408,5395980,8,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63016413,5395980,8,4,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63016430,5395980,8,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63016438,5395980,8,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67527702,1664724,24,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68407680,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68407703,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68407735,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69176543,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69176552,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69176555,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69176562,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76544181,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76544204,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76544221,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76544235,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76544248,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78489459,5137626,12,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78764619,5395980,8,4,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78969965,3908102,34,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82040561,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83796621,5137626,12,4,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
85563716,580193,32,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85795996,5395980,8,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85796180,5395980,8,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88934931,6487568,2,4,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,0
90387799,6487568,2,4,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190080,526726,2,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744032,620152,8,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744034,620152,8,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924355,620248,9,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924356,620248,9,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771962,620248,9,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3880375,547458,2,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5545770,547461,12,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5545778,547461,12,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5545780,547461,12,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5545782,547461,12,3,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5545783,547461,12,3,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5545787,547461,12,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5545789,547461,12,3,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5545793,547461,12,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5728803,620248,9,3,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6420626,3907954,6,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6503474,3907223,4,3,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6503475,3907223,4,3,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6503479,3907223,4,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6650861,4341691,28,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6650862,4341691,28,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6821274,4341691,28,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8078698,4401277,27,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8078800,3907668,7,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8105134,3907778,4,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8536197,3907286,2,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8681314,3907668,7,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8949355,3907778,4,3,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10344837,609155,18,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11426383,547425,13,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11426386,547425,13,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11426387,547425,13,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11426390,547425,13,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11426391,547425,13,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11426395,547425,13,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11426404,547425,13,3,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11446488,3907223,4,3,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11566605,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566619,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566621,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566622,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566623,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566624,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566632,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566634,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566635,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566638,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566641,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566644,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566646,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566651,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566653,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566656,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566657,4723195,35,3,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
11566659,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566662,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566665,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566666,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566667,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566672,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566674,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566675,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566678,4723195,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13148500,3908668,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13148502,3908668,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13148503,3908668,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13148504,3908668,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13148506,3908668,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13148509,3908668,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13148720,3908668,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13148730,3908668,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13148737,3908668,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13182848,622006,2,3,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13182853,622006,2,3,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13228021,4341691,28,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13228028,4341691,28,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13228036,4341691,28,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13228065,4341691,28,3,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
14427035,4863378,3,3,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
14427110,4863378,3,3,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16123463,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16123568,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16123610,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16123621,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16123649,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16123653,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16123686,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16123737,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16123777,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16123862,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16123870,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16123930,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16123937,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16124011,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16124031,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16124034,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16124035,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16124036,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16124039,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16124041,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16124057,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16124064,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16124071,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16124077,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16124084,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16124090,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16124093,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16124114,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16124117,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16124120,620346,72,3,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16305613,3908668,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16305626,3908668,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16305629,3908668,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16335549,3906798,1,3,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16351490,3908668,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16381631,3908668,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16722502,620152,8,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17296462,547458,2,3,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
17710539,526726,2,3,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
18456075,620152,8,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19888777,3907668,7,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20466883,3907954,6,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20570226,4401277,27,3,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20570247,4401277,27,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21744410,620152,8,3,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21744451,620152,8,3,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23106078,3908477,2,3,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
23525184,620152,8,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24789323,3907668,7,3,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
26734181,3908477,2,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27828825,3907090,8,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28966470,547461,12,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29785126,3907286,2,3,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
30129404,3908668,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30134228,3908668,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30134306,3908668,35,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34278961,620346,72,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34798278,620248,9,3,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
